 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 112 426 4 3 ZTF_g 814393591515 0 1.7759 123.812 9.21856 26.0414 1.15395e-05 0.0370617 -0.0494264 2.26633e-05 700 30. 0.052526 0.05335 19.8996 26.0414 1 2458568.8935995 426120115 14.0902889213937 40.1064932053773 0.390804908044808 0.964282241334019 140.7912750598 80.5393001687504 1.75988010947153 1.03508502743458 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 113 426 4 3 ZTF_i 819336851515 0 4.3655 318.789 5.76134 25.3756 8.2042e-06 0.0445746 0.185188 4.53675e-05 650 30. 0.100036 0.087326 18.9436 25.3756 2 2458573.8368519 426120315 9.05144873721292 54.434746522349 0.184968039005094 1.00553325279209 74.726957154664 66.9200829299613 1.12418042860535 1.16250337616285 1.83215108899382 18.7479998207092 0.128000006079674 5.86299991607666 0.675999999046326 2458274.866667 2459295.855810 0
 114 426 4 3 ZTF_r 819402181515 0 2.403 233.554 6.55657 25.9896 6.7044e-06 0.0289454 0.108336 1.21856e-05 735 30. 0.060559 0.053814 19.9986 25.9896 1 2458573.9021875 426120215 -77.0988640832571 41.7505861283624 -2.05418807531606 0.961395554009141 -173.014211693952 71.1316531286449 -2.44869147141928 1.05813448435098 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 115 426 4 3 ZTF_i 827396161515 0 2.3932 267.117 5.63223 25.1674 3.511e-06 0.0313114 0.193048 2.09903e-05 741 30. 0.065512 0.056842 19.3714 25.1674 2 2458581.896169 426120315 17.5568471516542 33.672982517889 0.579988983419257 1.01413276923308 -6.84304246148836 56.8390951852598 -0.121204088906167 1.06653772677814 1.83215108899382 18.7479998207092 0.128000006079674 5.86299991607666 0.675999999046326 2458274.866667 2459295.855810 0
 116 426 4 3 ZTF_r 828272911515 0 1.9181 210.709 6.92849 25.8857 7.4046e-06 0.030424 0.1122 1.34487e-05 739 30. 0.057003 0.048988 19.9912 25.8857 1 2458582.7729167 426120215 40.4647539787546 33.2275727090505 1.35466867484917 1.0578055483912 100.953072134007 61.3759123772201 1.65591015997469 1.04423556728052 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 117 426 4 3 ZTF_g 828356131515 0 1.8595 122.315 5.16434 26.0419 6.3243e-06 0.0279429 -0.0653008 1.16244e-05 731 30. 0.052032 0.048057 20.4526 26.0419 1 2458582.8561343 426120115 -4.47650748929044 26.9232776140759 -0.18495504718156 0.966632310854151 63.4619283433899 53.6985413749896 1.18977809165997 1.02833832269051 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 118 426 4 3 ZTF_g 831273021515 0 1.9843 130.154 6.46927 26.086 7.9061e-06 0.0313819 -0.0410224 1.48336e-05 728 30. 0.056103 0.053446 20.222 26.086 1 2458585.7730208 426120115 -9.74728162022876 32.6894168781135 -0.331689055345498 1.10479530244199 -117.303713948678 61.9984439015118 -1.90478589105849 1.03187306947889 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 119 426 4 3 ZTF_r 831335041515 0 1.8705 234.653 5.94915 26.0118 4.7642e-06 0.0242375 0.103415 8.62974e-06 729 30. 0.059278 0.050041 20.3057 26.0118 1 2458585.8350463 426120215 -35.0195287899853 35.3378659794622 -1.10236338534045 0.839605025031226 35.3526483784618 66.837721420554 0.532494970547533 1.03876088942096 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 120 426 4 3 ZTF_i 833335961515 0 1.4272 325.807 6.87578 25.3611 2.329e-06 0.0255192 0.192479 1.38606e-05 744 30. 0.060062 0.068422 19.6141 25.3611 2 2458587.8359606 426120315 -73.3228210577713 30.1219055280462 -2.70776845735359 1.02483178399945 -201.316771806058 63.4501734033834 -3.19420170152138 1.02591226809888 1.83215108899382 18.7479998207092 0.128000006079674 5.86299991607666 0.675999999046326 2458274.866667 2459295.855810 0
 121 426 4 3 ZTF_g 834314061515 0 1.8506 75.2879 13.8777 25.452 4.74591e-05 0.0582243 -0.0163706 0.000121833 457 30. 0.059829 0.053626 18.8154 25.452 1 2458588.8140625 426120115 118.082336021469 63.1297076383649 2.08068319361401 0.938965124728339 308.323867412026 124.155599906789 2.50009219585316 1.03101928726931 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 122 426 4 3 ZTF_r 834359461515 0 1.4803 138.429 15.0208 25.4569 1.73376e-05 0.0440772 0.103185 3.14458e-05 667 30. 0.068335 0.06126 18.8943 25.4569 1 2458588.8594676 426120215 -70.5456925974891 60.1892567956785 -1.30378602588531 1.02553312948942 35.6506850650413 121.965591348152 0.294269835314967 1.03297611383513 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 123 426 4 3 ZTF_g 837229981515 1 2.1428 107.334 29.0488 26.0261 4.51329e-05 0.0427136 -0.0329005 0.000120147 289 30. 0.064171 0.062379 18.4686 26.0261 1 2458591.7299884 426120115 172.093379880246 129.211687291898 1.48155291575176 1.08536030070612 240.555348137825 233.78726608753 1.03587978208014 1.0401567920067 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 124 426 4 3 ZTF_i 837313871515 33554433 2.2774 202.28 34.6776 25.0204 2.30962e-05 0.0475526 0.188879 0.0001026 253 30. 0.07272 0.062076 17.245 25.0204 2 2458591.8138773 426120315 0.918547431770354 172.776047542589 0.00591388470671795 0.957993453688644 -90.6973978067289 298.207818140875 -0.306189993838757 1.06101979485645 1.83215108899382 18.7479998207092 0.128000006079674 5.86299991607666 0.675999999046326 2458274.866667 2459295.855810 0
 125 426 4 3 ZTF_r 837375981515 0 2.4177 240.92 26.9706 26.0736 2.25367e-05 0.0440918 0.0958112 4.29798e-05 526 30. 0.066532 0.060628 18.5134 26.0736 1 2458591.8759838 426120215 -40.5713652585937 134.599225886789 -0.335298693534385 1.09951720315834 421.129551471571 221.486325962688 1.91418536285533 1.06216011961942 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 126 426 4 3 ZTF_g 840272751515 0 2.5974 137.136 20.2457 26.1295 2.9083e-05 0.0414636 -0.0249026 7.64816e-05 399 30. 0.063285 0.058277 18.8546 26.1295 1 2458594.7727546 426120115 42.6369854371507 102.898757082781 0.460925954105318 0.974807964279034 139.12807243381 168.020844881837 0.833617448506911 1.0517931786725 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 127 426 4 3 ZTF_r 840355791515 0 2.9089 242.146 19.4863 26.0511 1.70747e-05 0.0406196 0.108581 3.14375e-05 573 30. 0.069975 0.068666 18.7141 26.0511 1 2458594.8557986 426120215 -20.0788674011907 107.942697188075 -0.206919179255761 0.989941463746353 -43.2335368740491 162.61697345999 -0.267651748192461 1.08474276781896 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 128 426 4 3 ZTF_i 842335261515 0 2.0996 326.042 7.47126 25.3842 2.9226e-06 0.0283852 0.189354 1.77375e-05 737 30. 0.071164 0.057235 19.4399 25.3842 2 2458596.8352662 426120315 4.98904844057518 37.2943086971874 0.148809261184526 1.01151716796374 -29.3346772860561 67.4818284423376 -0.437632599872137 1.04208970742162 1.83215108899382 18.7479998207092 0.128000006079674 5.86299991607666 0.675999999046326 2458274.866667 2459295.855810 0
 129 426 4 3 ZTF_g 843293911515 0 2.5869 135.223 5.43461 26.1391 9.1319e-06 0.033314 -0.0508269 1.73076e-05 714 30. 0.066336 0.055778 20.2361 26.1391 1 2458597.793912 426120115 -59.7659595428307 33.4463179241074 -1.98774369215583 1.13936536959137 -113.772397980338 54.7242476279962 -2.09301482599139 1.0560349977998 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 130 426 4 3 ZTF_r 843358961515 0 1.7388 246.523 8.10493 26.0523 5.2074e-06 0.0254195 0.105449 9.43876e-06 732 30. 0.06072 0.052554 20.0737 26.0523 1 2458597.8589699 426120215 35.5269843807208 37.363859783799 1.05769734091006 1.01668389799469 -42.5118395852782 71.7223880623278 -0.596719663511589 1.03873584518146 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 131 426 4 3 ZTF_g 845340481515 0 1.807 283.636 7.75119 26.9481 5.8476e-06 0.0269841 -0.045359 1.05403e-05 734 90. 0.051422 0.049071 20.9155 26.9481 2 2458599.8404861 426120115 -1.83505896324953 36.4176493355796 -0.0560522324883434 0.980993466021747 81.4849114585304 70.6298873482986 1.16145898153421 1.03256085565491 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 132 426 4 3 ZTF_i 846181801515 0 2.1481 312.363 7.90085 25.3459 5.8062e-06 0.0402465 0.1843 3.50283e-05 740 30. 0.07573 0.069175 19.2995 25.3459 2 2458600.6818056 426120315 -6.48449167506306 36.9922958257133 -0.194993193806139 1.02558933423561 -4.25493582639145 67.6555418113318 -0.0633147403642855 1.04447669882197 1.83215108899382 18.7479998207092 0.128000006079674 5.86299991607666 0.675999999046326 2458274.866667 2459295.855810 0
 133 426 4 3 ZTF_r 852304821515 0 2.0004 237.985 5.55287 26.0244 4.5572e-06 0.0238786 0.103583 8.27537e-06 735 30. 0.058658 0.05902 20.3697 26.0244 1 2458606.8048264 426120215 -44.5741658593799 30.0082625686804 -1.65233147081004 0.971592569146387 -14.8682787022893 55.9012004584211 -0.267765580918565 1.04759339591051 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 134 426 4 3 ZTF_g 852397231515 0 1.7751 124.579 4.40764 26.0423 5.4021e-06 0.0259367 -0.0532045 9.97118e-06 727 30. 0.055355 0.05604 20.6645 26.0423 1 2458606.8972338 426120115 16.8136844515959 22.2273239748018 0.841454261203047 0.992102383554294 39.6190584953466 43.8706294144215 0.909170797551404 1.03095176751385 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 135 426 4 3 ZTF_i 853275471515 0 1.6492 319.64 5.70534 25.3607 2.3674e-06 0.0256014 0.191035 1.44606e-05 743 30. 0.063227 0.059429 19.7353 25.3607 2 2458607.7754745 426120315 19.2818708447143 25.0310864422322 0.856888413651243 1.015045191363 -59.8566663275104 49.3176007895624 -1.22187218060752 1.03354086875843 1.83215108899382 18.7479998207092 0.128000006079674 5.86299991607666 0.675999999046326 2458274.866667 2459295.855810 0
 136 426 4 3 ZTF_i 858314941515 0 1.6118 311.834 5.63697 25.3307 3.1374e-06 0.0295096 0.194619 1.87629e-05 739 30. 0.067594 0.057551 19.7168 25.3307 2 2458612.8149421 426120315 -35.9765663475581 27.0343553631568 -1.4803298420193 0.908605378249767 -82.8605393804523 53.250846086469 -1.56652177404088 1.03108289862124 1.83215108899382 18.7479998207092 0.128000006079674 5.86299991607666 0.675999999046326 2458274.866667 2459295.855810 0
 137 426 4 3 ZTF_g 863197671515 0 1.8298 128.761 12.0682 26.0813 1.67843e-05 0.0434797 -0.0477843 3.54525e-05 666 30. 0.053456 0.05367 19.6193 26.0813 1 2458617.6976736 426120115 4.04136095183359 54.9813512468641 0.0817649231647099 0.958064861698138 126.802484644686 111.03343592391 1.1497122971302 1.02857987617663 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 138 426 4 3 ZTF_r 863264431515 0 1.368 236.931 10.8581 26.0325 7.8223e-06 0.0312288 0.101021 1.42504e-05 734 30. 0.077672 0.073441 19.878 26.0325 1 2458617.7644329 426120215 -22.417807410529 43.4503684698894 -0.573924112382859 1.08323549503576 -42.5373314155913 88.9756861681934 -0.481298033589823 1.03162847927187 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 139 426 4 3 ZTF_g 874209291515 0 1.7555 127.158 4.8544 26.0758 6.4073e-06 0.0284722 -0.0710785 1.163e-05 740 30. 0.053407 0.049859 20.6022 26.0758 1 2458628.709294 426120115 -43.5196210421274 23.9889800293452 -2.01803234664054 1.0353939250012 40.5897207135893 48.7391332055735 0.83840421711169 1.02740738038883 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 140 426 4 3 ZTF_r 874332811515 0 1.5634 222.264 6.94127 25.9382 5.8878e-06 0.027213 0.108456 1.06459e-05 739 30. 0.059909 0.060538 20.1957 25.9382 1 2458628.8328125 426120215 -10.7879832963361 30.9238560537864 -0.388062273234567 1.01124867707988 89.2091982425759 60.9710262987271 1.4729951712697 1.03568494168488 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 141 426 4 3 ZTF_g 879253271515 0 1.968 129.718 4.89114 26.1013 6.7711e-06 0.0293167 -0.0624197 1.23059e-05 738 30. 0.055739 0.052988 20.5254 26.1013 3 2458633.7532755 426120115 14.8774516968316 26.7048266708531 0.619717252093621 0.993840468259385 44.8339966956948 51.6696140022606 0.873549321289403 1.02944574954537 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 142 426 4 3 ZTF_r 879298811515 0 1.7133 232.905 5.8291 26.0013 4.7941e-06 0.0244984 0.102424 8.68181e-06 737 30. 0.058801 0.055574 20.3904 26.0013 3 2458633.7988194 426120215 16.2598951820415 31.3200741948849 0.577497037285536 0.966828883173522 0.984748476764156 60.5001869411623 0.0163864091093919 1.03735957519636 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 143 426 4 3 ZTF_g 880232651515 0 2.0313 125.836 4.3251 26.072 6.2614e-06 0.0280376 -0.0667058 1.14088e-05 736 30. 0.057423 0.053478 20.6101 26.072 3 2458634.7326505 426120115 43.5733559416114 26.4787855711843 1.83053378273528 1.00253638089418 101.231373753849 49.5378689106084 2.05727810100839 1.03826952289587 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 144 426 4 3 ZTF_g 880234901515 0 2.0084 125.749 4.33253 26.0669 6.3273e-06 0.0281976 -0.0582809 1.15432e-05 734 30. 0.060789 0.050878 20.6128 26.0669 1 2458634.7349074 426120115 -7.67719513986427 26.0886240263988 -0.327345373138904 0.991147204747649 -12.930845661668 49.0063305114864 -0.265637837301921 1.03370551042793 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 145 426 4 3 ZTF_r 880270381515 0 1.3546 226.925 5.33394 25.9798 6.0377e-06 0.0275887 0.0941678 1.10236e-05 736 30. 0.071416 0.073798 20.5477 25.9798 3 2458634.7703819 426120215 -57.9959813124524 22.8781823455478 -2.81988362252974 1.05763493413012 -105.048995385537 46.5375852168994 -2.27249664804352 1.02979403028301 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 146 426 4 3 ZTF_g 881210541515 0 1.8198 130.875 3.94301 26.1175 4.9167e-06 0.0249227 -0.0701282 8.95726e-06 740 30. 0.05744 0.050931 20.7955 26.1175 3 2458635.710544 426120115 14.8522070634876 21.7109379123999 0.760969431084621 1.02788725769768 58.9291107081557 43.0352816424167 1.37854335780117 1.02844438070005 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 147 426 4 3 ZTF_r 881266901515 0 1.3169 234.953 4.79992 26.0169 7.0683e-06 0.0298471 0.0925312 1.29054e-05 737 30. 0.073352 0.081943 20.6835 26.0169 3 2458635.7669097 426120215 -31.5673707585425 23.7734629217576 -1.47706893734967 0.949226903876979 -121.040862497655 48.9994669306287 -2.48688582353703 1.02484891369333 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 148 426 4 3 ZTF_r 883205861515 0 1.4856 229.597 5.09871 25.9901 4.6336e-06 0.024102 0.0950808 8.44068e-06 736 30. 0.062771 0.062913 20.5684 25.9901 1 2458637.7058681 426120215 -38.203864247422 23.7710372949576 -1.7877795322466 0.989382406204771 0.406670203606389 48.1715719998179 0.00849897841878522 1.03013908843804 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 149 426 4 3 ZTF_g 883231141515 0 2.0199 126.351 4.10552 26.058 6.5846e-06 0.0288073 -0.0540613 1.2098e-05 735 30. 0.057252 0.057516 20.6601 26.058 1 2458637.7311458 426120115 38.3803435696292 23.5313859235927 1.81432946107418 1.07505831603117 83.9495202014132 43.7582927314115 1.93140362145184 1.03542157653997 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 150 426 4 3 ZTF_i 883288951515 0 1.8615 301.465 5.43935 25.2961 2.4108e-06 0.0258694 0.19383 1.44633e-05 737 30. 0.06203 0.055834 19.7552 25.2961 2 2458637.7889583 426120315 -34.3114658456338 22.7720516190602 -1.67606907789977 1.09112382601818 -31.8557523978768 43.3095686390166 -0.740490005578188 1.03632331411961 1.83215108899382 18.7479998207092 0.128000006079674 5.86299991607666 0.675999999046326 2458274.866667 2459295.855810 0
 151 426 4 3 ZTF_g 886189621515 0 1.954 127.05 4.47409 26.0857 6.0058e-06 0.0272822 -0.0750405 1.08473e-05 732 30. 0.056098 0.051788 20.6049 26.0857 1 2458640.6896296 426120115 4.82400066905715 24.6598208449899 0.217606690191389 0.998767938436107 105.806162970388 48.0514231236705 2.21676626083254 1.02952504052436 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 152 426 4 3 ZTF_r 886231681515 0 1.8663 233.981 5.34242 25.9944 5.246e-06 0.0255685 0.106436 9.48693e-06 732 30. 0.063197 0.06518 20.4061 25.9944 1 2458640.7316898 426120215 -44.1648493991176 29.1230092577371 -1.6869231829594 1.00397484572338 -97.7459979802248 53.6879650442466 -1.83289351383181 1.03996813592865 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 153 426 4 3 ZTF_i 887252741515 33554432 2.4274 66.1521 6.81584 23.692 7.23174e-05 0.102591 0.204358 0.000310739 379 30. 0.082459 0.061606 17.6265 23.692 2 2458641.7527431 426120315 -10.6566971932962 38.1040408458975 -0.311104571354959 0.929144592317564 -49.9887294491898 64.2326711199704 -0.783486122259059 1.04500474895242 1.83215108899382 18.7479998207092 0.128000006079674 5.86299991607666 0.675999999046326 2458274.866667 2459295.855810 0
 154 426 4 3 ZTF_g 889190611515 0 2.2063 135.5 6.57295 26.1502 8.2675e-06 0.0319623 -0.0589073 1.53993e-05 723 30. 0.057528 0.057492 20.1578 26.1502 1 2458643.6906134 426120115 21.5836533796874 37.2722367186074 0.644160815899 0.994698362689531 39.7111521841032 67.4027934456576 0.593129854641303 1.03901535725643 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 155 426 4 3 ZTF_r 889232011515 0 1.7411 243.135 6.89093 26.0392 4.8103e-06 0.0244799 0.101412 8.668e-06 733 30. 0.057945 0.057514 20.2265 26.0392 1 2458643.7320139 426120215 3.16313791171301 34.8939353662103 0.100837710423649 0.963870208886466 -7.68052616182243 66.6602486356359 -0.115994991103095 1.040594968044 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 156 426 4 3 ZTF_i 891269781515 0 2.0211 304.887 9.42286 25.3026 4.2333e-06 0.0343584 0.186445 2.56825e-05 744 30. 0.072595 0.059016 19.1817 25.3026 2 2458645.7697801 426120315 23.2382440254437 37.3202562329246 0.692649447550239 1.02984358595569 2.46525752806365 69.0784154473882 0.0359281718215406 1.04306472707294 1.83215108899382 18.7479998207092 0.128000006079674 5.86299991607666 0.675999999046326 2458274.866667 2459295.855810 0
 157 426 4 3 ZTF_g 895208221515 0 2.0257 128.643 20.3862 26.0795 3.12323e-05 0.0476812 -0.0417238 8.14428e-05 460 30. 0.059573 0.053226 18.9591 26.0795 1 2458649.7082292 426120115 -39.6352012964467 86.7444744120662 -0.508269499752986 1.01991160702674 -47.4532064055309 163.434138828937 -0.292306165793738 1.0368491937776 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 158 426 4 3 ZTF_r 895211571515 0 1.9268 234.331 19.7825 26.0051 1.4907e-05 0.0418006 0.111749 2.71012e-05 699 30. 0.058915 0.057759 18.962 26.0051 1 2458649.7115741 426120215 -84.9700990889162 92.0252117154509 -1.02710324315083 0.968623214539366 54.156666951523 171.751681222662 0.317443269441176 1.04089718542317 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 159 426 4 3 ZTF_i 895329081515 0 2.3751 283.156 19.625 25.2465 1.21905e-05 0.0498308 0.188612 5.7509e-05 548 30. 0.083 0.087012 18.1037 25.2465 2 2458649.8290856 426120315 -62.5442560625595 90.6789410350511 -0.767248048574274 1.00085677002141 -129.876440829491 154.287500499647 -0.847451450749286 1.05495071706761 1.83215108899382 18.7479998207092 0.128000006079674 5.86299991607666 0.675999999046326 2458274.866667 2459295.855810 0
 160 426 4 3 ZTF_g 898189431515 0 1.7568 130.026 12.7747 26.0956 1.36857e-05 0.0394446 -0.0382865 2.85599e-05 664 30. 0.05369 0.058409 19.5979 26.0956 1 2458652.6894329 426120115 53.2401278307287 53.0009662608669 1.11740369554394 0.944222179430168 156.996153728995 106.971288027828 1.47753228713112 1.0306895424178 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 161 426 4 3 ZTF_r 898273291515 0 2.2791 225.219 14.9492 25.9637 1.09919e-05 0.0365777 0.111112 1.9956e-05 719 30. 0.065127 0.064448 19.1217 25.9637 1 2458652.7732986 426120215 29.3758558002546 74.5345347044292 0.438417401947402 1.06498710818436 59.4965245540815 127.753754044867 0.468849134946316 1.04697348252465 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 162 426 4 3 ZTF_i 899235971515 0 1.8356 305.401 8.57732 25.3117 3.0302e-06 0.0286255 0.193959 1.80092e-05 727 30. 0.06502 0.056121 19.3537 25.3117 2 2458653.7359722 426120315 28.6407984655186 36.9612813268179 0.861971494801822 1.03647089526388 13.9483504676533 70.8884521134437 0.198089999032536 1.03630212553594 1.83215108899382 18.7479998207092 0.128000006079674 5.86299991607666 0.675999999046326 2458274.866667 2459295.855810 0
 163 426 4 3 ZTF_r 901189151515 0 2.8209 242.234 4.88565 26.0595 5.2099e-06 0.0248756 0.103344 9.66495e-06 703 30. 0.067117 0.062894 20.2545 26.0595 1 2458655.6891551 426120215 41.2904115032023 39.1536620187859 1.17309078856273 0.994149355322782 47.7135439592515 60.1814064834058 0.798168408314891 1.0801161411363 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 164 426 4 3 ZTF_g 901233331515 0 3.8483 131.588 3.80318 26.1177 1.47631e-05 0.0407556 -0.0404942 2.95963e-05 662 30. 0.082735 0.074406 20.2614 26.1177 1 2458655.7333333 426120115 7.28365272953954 47.4840032583605 0.170630516847309 0.995095974951376 -10.7680482145285 60.8532837663514 -0.178142755293451 1.17796869745872 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 165 426 4 3 ZTF_r 904172711515 0 1.5884 235.76 7.861 26.0146 5.1412e-06 0.0253198 0.0990705 9.43814e-06 735 30. 0.063795 0.05873 20.1302 26.0146 1 2458658.6727199 426120215 -2.34819382718131 33.577561209464 -0.0777928340951642 1.05655531140223 46.202762253552 67.793753209698 0.686109535368628 1.03136529939524 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 166 426 4 3 ZTF_r 907192321515 0 1.6374 243.518 6.60873 26.0392 4.0983e-06 0.0225607 0.0926548 7.52997e-06 733 30. 0.056288 0.056054 20.3236 26.0392 1 2458661.6923264 426120215 -1.16673674025863 28.5647225683295 -0.0454357461660745 1.00224330921801 -86.6926813134098 57.2023070875094 -1.52575247317199 1.03688924501731 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 167 426 4 3 ZTF_g 913192701515 0 1.8328 134.695 5.22605 26.1431 5.4489e-06 0.0260891 -0.0588728 1.00772e-05 727 30. 0.054624 0.052279 20.5747 26.1431 1 2458667.6927083 426120115 40.6066658671485 26.5434668228452 1.70174501809827 0.968618582542794 115.366401518795 52.1741193015434 2.22607304973106 1.03459823415606 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 168 426 4 3 ZTF_r 913213251515 0 1.8377 241.445 6.74078 26.0433 4.3298e-06 0.0231702 0.0995896 7.84628e-06 732 30. 0.056735 0.056183 20.2134 26.0433 1 2458667.7132523 426120215 -1.1311226185778 32.403813589429 -0.0388300869326211 1.0660855640712 -111.140674066896 61.6088152597644 -1.81612343021759 1.04019551561658 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 169 426 4 3 ZTF_r 916174461515 0 1.5608 238.28 7.84799 26.0198 5.2501e-06 0.0256056 0.100578 9.4872e-06 740 30. 0.059099 0.06068 20.1464 26.0198 1 2458670.6744676 426120215 23.3706318832303 32.3636196719918 0.803282243560845 1.1327872913272 -15.8355174545335 64.4032730528302 -0.247536651787983 1.03698820993644 1.35058140628156 19.2550000190735 0.138999998569489 4.20599985122681 0.432000011205673 2458185.932928 2458336.694120 0
 170 426 4 3 ZTF_g 916191011515 0 2.4964 129.52 5.58255 26.0791 9.6905e-06 0.0345218 -0.0406933 1.80351e-05 723 30. 0.065479 0.058521 20.1916 26.0791 1 2458670.6910185 426120115 22.9966505141113 36.3525618631277 0.70369483614882 1.00468279347174 96.192809019675 59.8651684584072 1.6176463813035 1.06177121395199 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 0
 171 426 4 3 ZTF_g 919174791515 0 1.7175 134.941 10.7676 26.1417 9.6256e-06 0.0336243 -0.0488167 1.91965e-05 690 30. 0.057147 0.051865 19.862 26.1417 1 2458673.6747917 426120115 null null null null null null null null 0.931662107318574 19.5220000267029 0.10700000077486 4.03200006484985 0.541999995708466 2458204.840197 2458336.672257 56
