 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 399 689 11 3 ZTF_r 696181784315 0 2.7866 105.807 14.2778 25.4951 7.543e-06 0.028935 0.082573 2.33427e-05 2043 30. 0.056414 0.058543 18.588 25.4951 2 2458450.6817824 689120243 188.052510150398 75.1784052799365 2.78253622439732 0.784332677398746 290.895105371425 112.231967477723 2.60936618348827 1.07606984909727 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 400 689 11 3 ZTF_r 696182704315 0 2.626 79.7926 14.9663 25.1963 1.26377e-05 0.0376492 0.0854996 3.90826e-05 2041 30. 0.053219 0.058036 18.2721 25.1963 2 2458450.6827083 689120243 56.4825186763813 75.2690586867492 0.834742202478623 0.7646626031107 100.841753081046 118.258837887871 0.85846377237553 1.06365204640039 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 401 689 11 3 ZTF_r 696183624315 0 2.9524 77.8316 14.9024 25.1889 8.6108e-06 0.0311667 0.0825537 2.65115e-05 2038 30. 0.059516 0.061487 18.1931 25.1889 2 2458450.6836227 689120243 -108.904732530953 83.470600169889 -1.45133616609255 0.824391598248574 -135.053584154147 123.027816299323 -1.10514176308654 1.08078929573869 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 402 689 11 3 ZTF_r 696184544315 0 3.0877 61.4108 15.5404 24.9265 1.70973e-05 0.0432605 0.0905817 5.16096e-05 1924 30. 0.064234 0.06885 17.832 24.9265 2 2458450.6845486 689120243 77.7245642521123 85.9127763878533 1.00636458001186 0.771156586163207 59.2319329518003 118.043743740852 0.505159032900935 1.10328493077531 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 403 689 11 3 ZTF_r 696185474315 0 2.9008 58.4614 16.1087 24.8358 1.71015e-05 0.042914 0.0832146 5.16305e-05 1928 30. 0.062203 0.05918 17.7522 24.8358 2 2458450.6854745 689120243 67.0075830548902 81.144899933161 0.918581142160567 0.914690137129816 48.6322120375563 118.102748500025 0.414552187866049 1.07980711436902 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 404 689 11 3 ZTF_r 696186384315 0 2.8501 42.2072 16.719 24.5258 3.12683e-05 0.0544969 0.0662285 9.10881e-05 1550 30. 0.062426 0.066089 17.3978 24.5258 2 2458450.6863889 689120243 97.3508303224729 89.4950719235264 1.21002777640613 0.77458435834033 80.0329636970357 135.526086823473 0.594512777581868 1.08026387322355 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 405 689 11 3 ZTF_r 696187314315 0 2.975 40.8063 16.5814 24.459 2.72219e-05 0.0487116 0.0796853 7.86021e-05 1387 30. 0.067735 0.069536 17.2986 24.459 2 2458450.6873148 689120243 -41.8123206111981 92.3556268037549 -0.503611585930173 0.773238683197619 -67.7198962194523 132.99734342375 -0.512611694803024 1.08901245027043 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 406 689 11 3 ZTF_r 696188244315 0 2.5927 38.6868 16.563 24.3842 2.43059e-05 0.0486042 0.0938354 7.11676e-05 1553 30. 0.058736 0.05929 17.3372 24.3842 2 2458450.6882407 689120243 -11.8521312184052 83.0811209324607 -0.158689760509696 0.849558954827575 -38.8352761090462 130.285843049323 -0.300085051552559 1.06779286354262 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 407 689 11 3 ZTF_r 696189154315 48 2.8979 34.4551 16.9455 24.2905 3.63258e-05 0.0536454 0.0813978 0.000101581 1160 30. 0.069345 0.066414 17.1318 24.2905 2 2458450.6891551 689120243 8.89382704724028 94.7947817033016 0.104366002716233 0.798072104209573 126.416495449042 137.126715420519 0.92810447204957 1.0858696204316 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 408 689 11 3 ZTF_r 696190084315 0 2.9152 42.3447 16.8823 24.477 2.80142e-05 0.0505858 0.0886725 8.10572e-05 1443 30. 0.06417 0.065437 17.3245 24.477 2 2458450.690081 689120243 15.9291051087008 89.1597820977193 0.198736291139875 0.763975087519718 -28.2423814087727 129.738726486836 -0.219152725191646 1.08376498071369 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 409 689 11 3 ZTF_r 696190994315 0 3.0903 46.4167 16.514 24.6281 2.60843e-05 0.0499387 0.0710414 7.53367e-05 1530 30. 0.067891 0.069357 17.4445 24.6281 2 2458450.6909954 689120243 -261.548110590902 91.6274248808348 -3.1752718040175 0.833861730711351 -357.870538478346 130.706714075635 -2.75640635366723 1.09267583242717 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 410 689 11 3 ZTF_r 696191924315 0 2.7845 49.1238 16.4939 24.6585 2.83016e-05 0.0543481 0.0884385 8.40427e-05 1790 30. 0.05905 0.067855 17.5713 24.6585 2 2458450.6919213 689120243 -98.273382162717 94.3172278560067 -1.15904334160121 0.676422950798105 -63.4746340332471 141.06661048525 -0.452992661591951 1.07395445548332 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 411 689 11 3 ZTF_r 696192844315 32 3.1478 42.0909 16.8453 24.5373 2.86486e-05 0.0499087 0.0716563 8.24497e-05 1341 30. 0.074552 0.071264 17.3073 24.5373 2 2458450.6928472 689120243 -139.623919465603 104.946808086774 -1.4799443738876 0.732443666259712 -270.648611779518 145.552224014325 -1.87198407717068 1.0959978274439 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 412 689 11 3 ZTF_r 696193764315 0 2.9031 42.4069 17.1147 24.4973 6.27708e-05 0.0754702 0.100651 0.000180772 1412 30. 0.069038 0.072548 17.3194 24.4973 2 2458450.6937616 689120243 -30.3268180101943 96.8800832224749 -0.348214733615179 0.67214732561263 36.178071581151 137.444528482172 0.264992236336831 1.09226309241621 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 413 689 11 3 ZTF_r 696194684315 0 3.0366 47.119 16.853 24.6339 2.40818e-05 0.0480817 0.0769975 6.94366e-05 1546 30. 0.064056 0.07091 17.4406 24.6339 2 2458450.6946875 689120243 -12.6917224224869 91.371592658365 -0.154512696343655 0.825778928366612 -68.3822975791143 131.456907213353 -0.523691434303623 1.09368959832801 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 414 689 11 3 ZTF_r 696195614315 0 2.7873 52.8604 16.989 24.6885 2.5257e-05 0.0509459 0.0870671 7.47031e-05 1732 30. 0.062843 0.06872 17.5528 24.6885 2 2458450.6956134 689120243 48.7534128104962 99.3712991463414 0.545756423191836 0.67199899381745 38.4928180323706 147.73067049589 0.262315667061008 1.08818061255831 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 415 689 11 3 ZTF_r 696196524315 0 3.0861 49.4662 16.5581 24.6652 2.87248e-05 0.052419 0.0869291 8.33609e-05 1530 30. 0.07311 0.07184 17.5099 24.6652 2 2458450.6965278 689120243 -154.553763856753 89.6006047577289 -1.9187723258831 0.913649242718883 -258.727434756838 123.906668009578 -2.10214658419876 1.13036771762257 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 416 689 11 3 ZTF_r 696197454315 48 3.4957 44.141 16.9108 24.5403 4.34246e-05 0.0580696 0.0828799 0.00012165 1131 30. 0.07769 0.082268 17.2229 24.5403 2 2458450.6974537 689120243 243.814990756481 108.82504438766 2.49221985971377 0.758577922142561 278.039144556909 142.645756893331 1.96228587718716 1.13368620634694 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 417 689 11 3 ZTF_r 696198374315 48 3.3669 36.0349 17.2514 24.3125 5.95045e-05 0.0604586 0.0804707 0.000168085 909 30. 0.073587 0.081071 17.002 24.3125 2 2458450.6983796 689120243 -109.074127989199 109.628833074868 -1.10675567964754 0.713202678689921 -136.531633123367 145.496722757824 -0.944702938474928 1.11441491976284 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 418 689 11 3 ZTF_r 696199294315 48 3.0529 38.5421 17.007 24.42 3.17917e-05 0.0503302 0.096735 8.96687e-05 1210 30. 0.06961 0.074067 17.204 24.42 2 2458450.699294 689120243 39.3561227364298 95.9937097436805 0.456062466587326 0.751987647354021 263.323029765267 135.224812642966 1.96041333198913 1.10315685089847 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 419 689 11 3 ZTF_r 696200214315 48 3.3945 38.6611 16.9899 24.4053 5.18476e-05 0.0549879 0.0490579 0.000148135 901 30. 0.079871 0.078012 17.0939 24.4053 2 2458450.7002199 689120243 -41.3478474399128 106.959272838292 -0.43002060372299 0.81636521175474 -21.7547652380013 142.204611240052 -0.154012479922797 1.15280377952508 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 420 689 11 3 ZTF_r 696201144315 48 4.0355 25.8985 18.1459 24.0118 0.000256787 0.0651873 0.0617224 0.000707602 278 30. 0.089859 0.091337 16.4663 24.0118 2 2458450.7011458 689120243 116.530947629711 136.29453321904 0.951081299786416 0.75087427367161 156.576752948221 166.236585761035 0.948234744273153 1.18309582126993 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 421 689 11 3 ZTF_r 696202064315 48 3.1825 21.619 18.1432 23.8508 0.000131085 0.0572531 0.0778517 0.000365313 415 30. 0.084308 0.075348 16.5318 23.8508 2 2458450.7020602 689120243 198.177147780247 110.04339771209 2.00329258478003 0.809683997065055 323.473436552437 150.454854542741 2.16445025817443 1.12663604033582 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 422 689 11 3 ZTF_r 696202984315 48 3.9958 27.6485 18.2508 24.0604 0.000202164 0.059199 0.0470279 0.000567301 306 30. 0.090256 0.089614 16.5178 24.0604 2 2458450.7029861 689120243 -63.2409089595733 144.166691051973 -0.487964214891183 0.64309842172659 -46.8288247064727 178.080866609833 -0.264734895065699 1.17822551564768 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 423 689 11 3 ZTF_r 696203914315 48 3.604 27.4202 18.6493 23.992 0.000309274 0.0843269 0.0220351 0.000852744 360 30. 0.084547 0.084965 16.5207 23.992 2 2458450.703912 689120243 40.960774776218 117.756066951937 0.386936476006773 0.831125904559458 2.31788957370937 153.304098565566 0.0152213849152237 1.14160529933215 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 424 689 11 3 ZTF_r 696204824315 48 3.3157 23.142 18.9185 23.8522 0.000254089 0.0688791 0.0349717 0.000689766 296 30. 0.079974 0.083875 16.4424 23.8522 2 2458450.7048264 689120243 -37.4798659329272 131.697910433349 -0.316573053685424 0.681280736047162 67.540351200328 175.257814347294 0.387972653914591 1.14838625050069 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 425 689 11 3 ZTF_r 696205754315 48 3.3136 17.4113 19.5135 23.5149 0.000410007 0.0627298 0.0760212 0.00107604 154 30. 0.079299 0.077283 16.0564 23.5149 2 2458450.7057523 689120243 -129.896266573067 112.641762487816 -1.28277956484422 0.828431334248216 -31.5516415250329 152.392283058831 -0.20843669383024 1.1127556653248 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 426 689 11 3 ZTF_r 696206664315 48 3.0682 16.7178 19.8389 23.5387 0.000425604 0.0724373 0.0311311 0.00119272 210 30. 0.075971 0.080048 16.1271 23.5387 2 2458450.7066667 689120243 -19.8932923168557 119.464230551046 -0.185235224133781 0.725796750502863 3.45358713214846 168.381217840104 0.0206486642915657 1.09443539128208 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 427 689 11 3 ZTF_r 696207594315 48 2.7311 23.3167 19.3435 23.8488 0.000100166 0.0605655 0.0838997 0.000279694 566 30. 0.067525 0.069088 16.5648 23.8488 2 2458450.7075926 689120243 -90.9883975893788 106.914224499052 -0.946684633210532 0.678302446652178 3.43131681918737 160.581020483252 0.0215120499607572 1.07364823533312 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 428 689 11 3 ZTF_r 696218754315 48 3.0934 29.0717 19.9799 24.0237 0.0001127 0.0593758 0.0767554 0.000317589 518 30. 0.079662 0.075586 16.6116 24.0237 2 2458450.71875 689120243 19.0213268801868 115.890581212267 0.182577589564296 0.758317599972618 -76.6595146772068 160.308732951429 -0.481419941997415 1.10922504897401 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 429 689 11 3 ZTF_r 696226374315 48 2.7531 38.1996 20.0466 24.476 4.08654e-05 0.0565738 0.0773882 0.000116946 1213 30. 0.065311 0.068137 17.1515 24.476 2 2458450.7263773 689120243 188.388160485233 116.272047759296 1.80232491077998 0.642984235269861 508.927200720135 179.594587256111 2.85284129397186 1.06605545325811 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 430 689 11 3 ZTF_r 696230394315 0 2.84 94.2419 17.5724 25.3697 1.63518e-05 0.0428253 0.0766759 5.07092e-05 2041 30. 0.061107 0.066796 18.2073 25.3697 2 2458450.7303935 689120243 93.4955579559716 97.7700477794968 1.06375092656597 0.686450146137874 175.939010625401 145.504073293639 1.21731279389785 1.08149030624413 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 431 689 11 3 ZTF_r 696230844315 0 2.9219 90.5506 17.755 25.3306 1.14332e-05 0.0359316 0.0821911 3.53496e-05 2041 30. 0.059535 0.066846 18.1515 25.3306 2 2458450.7308449 689120243 -15.5763942875138 91.6144807705915 -0.189128774535048 0.767306130818184 48.886565572747 130.293664744049 0.377729949504788 1.0838500754998 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 432 689 11 3 ZTF_r 696239764315 0 2.6244 63.8608 19.5278 24.8549 4.98643e-05 0.0716676 0.0682176 0.000150105 1828 30. 0.062146 0.062033 17.6131 24.8549 2 2458450.7397685 689120243 43.7298637107969 97.5035807040189 0.498898685853538 0.679923106758054 -29.5450154831329 148.727115461707 -0.199990450765784 1.06605014643702 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 433 689 11 3 ZTF_r 697210454315 0 2.0905 221.347 9.80109 26.3103 1.2665e-06 0.011978 0.0846326 3.89818e-06 2047 30. 0.046496 0.039109 20.0834 26.3103 2 2458451.7104514 689120243 -49.1276039199641 38.7098711285254 -1.41175280270079 1.35669114521137 -18.2239223426351 69.0852049271644 -0.265565710161345 1.0418219886981 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 434 689 11 3 ZTF_r 697219594315 0 1.973 218.694 9.76422 26.3095 1.273e-06 0.0120082 0.0811485 3.92124e-06 2047 30. 0.044533 0.039954 20.1259 26.3095 2 2458451.7195949 689120243 -2.48939715092261 41.7363150371317 -0.0663490772611078 0.92345764184478 -141.081424124255 77.9096727284142 -1.82302929352492 1.03720709172911 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 435 689 11 3 ZTF_r 697227034315 0 1.8323 215.884 9.81634 26.2832 1.3144e-06 0.0121811 0.0860028 4.05855e-06 2053 30. 0.040957 0.039244 20.1669 26.2832 2 2458451.727037 689120243 14.274705761534 37.8932040969645 0.419044974996074 0.933573279127529 105.659706030122 70.3561986618739 1.51189706454393 1.04042003224002 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 436 689 11 3 ZTF_r 697237124315 0 1.6863 214.233 9.93785 26.2747 1.4997e-06 0.0129488 0.0832681 4.64113e-06 2054 30. 0.041474 0.039597 20.207 26.2747 2 2458451.7371296 689120243 -4.50849901801587 38.9797452454845 -0.128661255224565 1.0123962945586 58.0347490744565 79.0939813415209 0.738685996804488 1.03325625478454 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 437 689 11 3 ZTF_r 702142444315 0 4.1484 204.018 12.0646 26.2327 5.1357e-06 0.0240222 0.0919189 1.58064e-05 2041 30. 0.08042 0.08937 19.3899 26.2327 1 2458456.6424421 689120243 209.55686532363 77.3048976271276 3.01543301245217 0.934345341612198 517.566677865018 95.9181810322717 5.43226022023168 1.20216039742878 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 438 689 11 3 ZTF_g 715112524315 0 1.8447 93.2041 9.92268 26.2779 2.1446e-06 0.0155354 -0.0470291 6.60659e-06 2033 30. 0.042573 0.042247 20.2332 26.2779 1 2458469.6125231 689120143 29.0443395649543 46.4278072479594 0.695886055412501 22.0079646407881 -15.5287563794174 86.8862388866988 -0.179928877661105 1.05496287232045 0.344960519500996 17.9360000610352 0.0729999989271164 6.0460000038147 0.449000000953674 2458228.987616 2458332.954526 0
 439 689 11 3 ZTF_r 718096554315 0 1.9284 230.582 12.3996 26.3555 1.404e-06 0.0125874 0.0797397 4.31654e-06 2044 30. 0.041349 0.040158 19.9538 26.3555 1 2458472.5965509 689120243 -120.343430134883 56.6865151381141 -2.36155153796577 0.924235637808565 -162.581270597767 103.434365275807 -1.58241667914623 1.05086965497047 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 440 689 11 3 ZTF_g 718134794315 0 2.484 91.816 14.0218 26.2506 3.345e-06 0.0195201 -0.0243715 1.03322e-05 2033 30. 0.052028 0.058373 19.4693 26.2506 1 2458472.6347917 689120143 -149.636545941835 83.438639645264 -1.99491897417615 4.99102353531515 -146.972856003796 137.101816230111 -1.0792178449096 1.07663911411702 0.344960519500996 17.9360000610352 0.0729999989271164 6.0460000038147 0.449000000953674 2458228.987616 2458332.954526 0
 441 689 11 3 ZTF_r 721135534315 0 1.9218 223.971 17.0277 26.3185 1.6506e-06 0.0135782 0.0828219 5.10172e-06 2044 30. 0.039257 0.041006 19.5122 26.3185 1 2458475.6355324 689120243 -110.889931013637 66.7042781106237 -1.84923977439406 0.98479269572595 -159.745374409511 127.585301636897 -1.26049996852134 1.03698078731871 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 442 689 11 3 ZTF_r 728099984315 0 3.3036 211.009 10.6328 26.2715 2.83e-06 0.0179084 0.0826778 8.73063e-06 2055 30. 0.075264 0.068411 19.6702 26.2715 1 2458482.5999884 689120243 159.403480521562 58.4870210286777 3.03174799697928 0.864547419513088 111.114774952342 77.1767576711494 1.44944077375307 1.10958893414671 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 443 689 11 3 ZTF_g 728133944315 0 4.1684 85.5979 8.30188 26.2026 7.7063e-06 0.0293827 -0.0520641 2.37306e-05 2020 30. 0.114277 0.094995 19.5954 26.2026 1 2458482.6339468 689120143 -4.80432037724084 73.769869121954 -0.0724448885875001 5.49980464009945 18.4343364378327 92.5887845677197 0.200439965175109 1.16273419916981 0.344960519500996 17.9360000610352 0.0729999989271164 6.0460000038147 0.449000000953674 2458228.987616 2458332.954526 0
 444 689 11 3 ZTF_g 734134544315 0 2.3374 60.6175 10.1228 25.7984 1.11969e-05 0.0356832 -0.019374 3.45967e-05 2026 30. 0.06099 0.047465 19.4161 25.7984 1 2458488.6345486 689120143 18.6270508009389 50.7529450312284 0.408260771623097 5.4141338109909 91.3224242124275 86.061808464222 1.06827276389324 1.06400960519628 0.344960519500996 17.9360000610352 0.0729999989271164 6.0460000038147 0.449000000953674 2458228.987616 2458332.954526 0
 445 689 11 3 ZTF_r 738114064315 48 2.5246 12.7716 26.0222 22.947 0.0176626 0.0888969 -0.2758 0.0468089 19 30. 0.078333 0.056274 15.3786 22.947 1 2458492.6140625 689120243 17.8446452195486 130.453708113813 0.152162028983277 0.720787818613325 -345.827231182381 221.599927129669 -1.57110339335901 1.10323970467421 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 446 689 11 3 ZTF_r 820489154315 0 2.1327 62.3548 10.9098 24.9198 6.7985e-06 0.0275631 0.0841267 2.09383e-05 2031 30. 0.067956 0.060609 18.4911 24.9198 1 2458574.9891551 689120243 88.3679031181146 47.59653356819 2.06525663657376 0.758818119461199 154.732984255755 83.7139422070919 1.86080258198698 1.04292801479018 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 447 689 11 3 ZTF_g 820526434315 0 2.5349 23.7159 14.5447 24.7172 3.53441e-05 0.0498508 -0.0196147 0.000113393 1376 30. 0.068065 0.065498 17.8119 24.7172 1 2458575.0264352 689120143 50.160754672479 78.0502936466522 0.714898394308524 1.13684143872458 147.60505836174 126.219572876752 1.17730700188116 1.07490383380176 0.344960519500996 17.9360000610352 0.0729999989271164 6.0460000038147 0.449000000953674 2458228.987616 2458332.954526 0
 448 689 11 3 ZTF_r 828466724315 0 1.9965 207.344 9.05311 26.2347 1.1775e-06 0.0115564 0.0882548 3.62278e-06 2033 30. 0.040677 0.040719 20.1473 26.2347 1 2458582.9667245 689120243 -31.4299865200971 40.3202424017647 -0.867113327695815 0.858783341931691 -19.0274670510839 73.1850808158078 -0.261742119061498 1.04346966293024 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 449 689 11 3 ZTF_r 834423564315 0 2.1026 188.355 14.012 26.1294 5.4089e-06 0.0244887 0.0841235 1.67369e-05 2035 30. 0.049142 0.050049 19.4737 26.1294 1 2458588.9235648 689120243 -34.9234796555458 60.8413485832862 -0.638518490129563 0.777890709820505 -168.224687597514 106.78181743347 -1.58601618344614 1.03931790707821 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 450 689 11 3 ZTF_r 839448214315 0 2.114 210.785 16.1036 26.2506 1.7614e-06 0.0139843 0.0864253 5.44251e-06 2029 30. 0.045834 0.048295 19.4393 26.2506 1 2458593.9482176 689120243 -127.891053114005 84.543346494015 -1.68273423340457 0.702107683317962 -20.6028724509925 148.284689195121 -0.139877111351944 1.04702572276142 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 451 689 11 3 ZTF_g 839485704315 0 2.2954 88.9738 16.8147 26.2283 3.5964e-06 0.0203138 -0.0399754 1.10764e-05 2011 30. 0.048591 0.045939 19.2776 26.2283 1 2458593.985706 689120143 -14.2838279404023 87.1480514281992 -0.182323114175661 4.42775319715238 111.426315622271 150.191075302304 0.746893768774879 1.05785521490319 0.344960519500996 17.9360000610352 0.0729999989271164 6.0460000038147 0.449000000953674 2458228.987616 2458332.954526 0
 452 689 11 3 ZTF_r 843451334315 0 1.7106 209.183 10.4007 26.2446 1.1801e-06 0.0116083 0.0852255 3.63221e-06 2031 30. 0.045787 0.041802 20.1422 26.2446 1 2458597.951331 689120243 -169.020670798825 43.8153575939925 -4.29109630573676 1.08933933576613 -129.383466460793 86.6950141083272 -1.50244939563324 1.03614167206944 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 453 689 11 3 ZTF_r 847493404315 0 1.9337 185.387 8.3923 26.1301 1.714e-06 0.0138879 0.0824013 5.27848e-06 2037 30. 0.039178 0.039933 20.1256 26.1301 1 2458601.9934028 689120243 107.788887652824 39.1022054396126 3.06639104628589 0.948024044881037 239.954884639886 71.7346444548966 3.36756383793896 1.04225633935644 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 454 689 11 3 ZTF_r 853489034315 0 1.5748 214.574 7.46977 26.2665 1.3136e-06 0.012082 0.0821317 4.06489e-06 2040 30. 0.038321 0.055966 20.6771 26.2665 1 2458607.9890394 689120243 -47.065921751967 28.1962956288117 -1.85681790025466 1.92375093261111 -142.5553769305 56.3957737874412 -2.54479167422998 1.03313681227586 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
 455 689 11 3 ZTF_g 863467344315 0 1.6915 87.3494 5.07294 26.2025 1.8632e-06 0.0143028 -0.0511655 5.78583e-06 2016 30. 0.044768 0.045443 21.0606 26.2025 1 2458617.9673495 689120143 -40.1911137004838 19.3569000800974 -2.30966521450142 30.4070747099111 37.346070022715 36.2580173817347 1.03694577552828 1.05374317079417 0.344960519500996 17.9360000610352 0.0729999989271164 6.0460000038147 0.449000000953674 2458228.987616 2458332.954526 0
 456 689 11 3 ZTF_g 874465674315 0 2.447 86.8269 8.50034 26.1985 2.7601e-06 0.0177176 -0.0393111 8.50759e-06 2019 30. 0.049126 0.047846 20.0179 26.1985 1 2458628.9656713 689120143 -125.184578480032 47.68705912953 -2.9201495404941 13.969752148361 -128.295763650476 78.3389339807987 -1.64873117920912 1.07878068259759 0.344960519500996 17.9360000610352 0.0729999989271164 6.0460000038147 0.449000000953674 2458228.987616 2458332.954526 0
 457 689 11 3 ZTF_r 874482784315 0 2.0306 209.955 10.8114 26.2597 1.5453e-06 0.0130641 0.0873964 4.7843e-06 2031 30. 0.042738 0.043223 19.9267 26.2597 1 2458628.9827894 689120243 -70.4078344985053 48.0422776734923 -1.63024245610263 1.21609418422716 -86.3719364699839 85.5500108812146 -1.01640731001478 1.0434992370649 0.219379821118355 16.9469999313354 0.0939999967813492 5.53499984741211 0.600000023841858 2458218.989560 2458449.650162 56
